Date,Open,High,Low,Close,Adj Close,Volume
2009-05-27,430.000000,439.799988,424.049988,434.170013,363.609985,8199805
2009-05-28,434.109985,446.399994,429.660004,436.649994,365.686951,9035330
2009-05-29,439.799988,446.799988,432.000000,435.920013,365.075623,8406420
2009-06-01,444.200012,466.200012,441.109985,460.549988,385.702789,5805655
2009-06-02,469.799988,484.200012,456.279999,480.559998,402.460815,8567090
2009-06-03,484.470032,489.600006,468.470032,475.950012,398.600037,5646455
2009-06-04,474.000000,489.799988,466.000000,486.500000,407.435425,3053320
2009-06-05,490.600006,499.799988,479.040009,485.140015,406.296570,5153400
2009-06-08,477.200012,485.000000,460.600006,465.950012,390.225220,3608780
2009-06-09,451.529968,476.940002,451.529968,471.820007,395.141327,4978735
2009-06-10,488.799988,489.000000,466.279999,469.929993,393.558441,4482385
2009-06-11,472.980011,477.000000,461.000000,469.299988,393.030823,2548905
2009-06-12,471.700012,475.799988,455.000000,456.429993,382.252411,2931385
2009-06-15,450.000000,462.000000,446.010010,456.690002,382.470123,3423305
2009-06-16,453.000000,465.000000,442.600006,461.870026,386.808319,4092755
2009-06-17,460.000000,464.989990,450.239990,456.179993,382.043030,5096295
2009-06-18,456.000000,461.799988,445.600006,455.140015,381.172058,3835965
2009-06-19,458.000000,461.399994,450.000000,458.209991,383.743164,4384355
2009-06-22,463.000000,473.799988,455.000000,461.260010,386.297424,3212215
2009-06-23,452.220032,475.799988,452.220032,473.070007,396.188141,4487155
2009-06-24,460.200012,475.600006,453.510010,462.089996,386.992523,6419735
2009-06-25,465.000000,485.200012,464.640015,475.450012,398.181366,7680975
2009-06-26,478.559998,489.600006,466.470032,487.029968,407.879333,5180660
2009-06-29,487.000000,489.600006,470.890015,474.640015,397.502899,4582665
2009-06-30,479.000000,481.399994,463.000000,468.950012,392.737671,2615395
2009-07-01,470.000000,477.750000,464.020020,469.109985,392.871643,3349740
2009-07-02,470.000000,483.940002,469.000000,480.940002,402.779083,5049690
2009-07-03,null,null,null,null,null,null
2009-07-06,513.829956,523.619995,460.859985,471.179993,394.605194,7113590
2009-07-07,475.000000,479.940002,460.010010,472.290009,395.534851,5134190
2009-07-08,472.290009,472.290009,448.000000,465.209991,389.605499,6567045
2009-07-09,465.000000,472.970032,457.200012,461.370026,386.389557,3944040
2009-07-10,461.399994,462.209991,428.980011,439.700012,368.241302,5403650
2009-07-13,429.200012,448.000000,429.200012,442.290009,370.410370,3728740
2009-07-14,447.000000,480.000000,446.200012,474.329987,397.243286,6624375
2009-07-15,477.000000,487.950012,468.399994,485.239990,406.380280,4478505
2009-07-16,494.000000,495.200012,468.459991,475.609985,398.315369,3342485
2009-07-17,476.029968,510.000000,469.579987,504.559998,422.560425,5643135
2009-07-20,506.000000,515.799988,496.000000,501.370026,419.888916,5019550
2009-07-21,507.839996,509.989990,493.500000,505.020020,422.945679,3009425
2009-07-22,509.600006,519.599976,473.500000,480.399994,402.326782,8357670
2009-07-23,482.000000,493.799988,480.100006,490.229980,410.559265,6490890
2009-07-24,492.799988,494.000000,476.020020,482.700012,404.253021,4189145
